date,chil_r,chic_r,chil_mint,chil_maxt,chic_mint,chic_maxt,chil_h,chic_h
12/09/2009,0,0,19.4,35.1,18.4,35.1,41,69
13/09/2009,0,0,17.5,34.8,17.4,34.9,47,67
14/09/2009,0,0,17.1,38.9,16,38.1,33,70
15/09/2009,0,0,18,38.8,16.6,38.3,29,62
16/09/2009,0,0,19.6,40.6,18.4,39.4,26,61
17/09/2009,0,0,20.2,41.2,19.6,40.2,24,66
18/09/2009,0,0,22,40.8,21,40.5,21,81
19/09/2009,0,0,21.4,37.1,20.9,37.7,38,76
20/09/2009,0,0,20.2,36.2,19.2,35.4,47,78
21/09/2009,0,0,19.4,37.9,18.7,37.8,42,74
22/09/2009,0,0,21.3,40.5,19.9,40,35,75
23/09/2009,0,0,21.3,37.6,19.2,37.2,40,65
24/09/2009,0,0,19.3,37.1,17.7,36.5,39,75
25/09/2009,0,0,19.3,40.3,17.3,39,29,61
26/09/2009,0,0,19.3,39.4,17.8,39.4,31,61
27/09/2009,0,0,20.9,42,19.9,40.9,28,59
28/09/2009,3.8,0,23.5,38,22.8,38.5,39,59
29/09/2009,0,1,20.7,33.6,19.7,33.2,55,69
30/09/2009,0,0,19,32.6,17.9,32.1,54,71
01/10/2009,0,0,19,34.1,17.9,33.2,50,73
02/10/2009,0,0,18.1,33.5,17.3,32.9,51,78
03/10/2009,0,0,18.5,34,18.3,33.8,53,79
04/10/2009,0,0,18.2,35.2,17.5,34.7,46,79
05/10/2009,0,0,19.6,39.1,18.2,38.9,36,75
06/10/2009,0,0,23.3,39.2,22.5,37.2,38,84
07/10/2009,0,0,23.2,36.5,22.1,35.5,45,84
08/10/2009,0,0,23.1,41.4,21.7,41,35,80
09/10/2009,0,0,24.4,39.6,23.4,38.2,37,80
10/10/2009,0,0,23.1,33.5,21.8,33.8,53,73
11/10/2009,0,0,20.3,37.6,19.7,37,44,68
12/10/2009,0,0,23.5,40.3,22.1,38.6,34,58
13/10/2009,0,0,23.5,41.3,22.7,39.6,29,64
14/10/2009,0,0,25.3,40.5,24,38.7,34,67
15/10/2009,0,0,22.2,35.7,21.5,36.8,46,79
16/10/2009,0,0,22.4,41.3,20.6,40.1,35,80
17/10/2009,0,0,22.3,40.8,20.9,37.5,33,83
18/10/2009,0,0,22.3,36.2,19.9,34,46,80
19/10/2009,0,0,21.1,29.5,19.4,27.6,65,70
20/10/2009,0,0,18.3,29.7,17.5,28.6,65,69
21/10/2009,0,0,17.8,34.9,16.8,33.3,50,69
22/10/2009,0,0,19.3,35.6,17.5,34.2,42,71
23/10/2009,0,0,17.1,32.6,16.2,31.3,47,72
24/10/2009,0,0,16.9,35.9,16.3,35.3,42,72
25/10/2009,0,0,19.2,40.6,18,37.4,34,77
26/10/2009,0,0,22.6,39.3,21.1,38.6,39,73
27/10/2009,0,0,20.6,38,19.2,37,47,76
28/10/2009,0,1,20.6,37.2,19.4,36.8,44,81
29/10/2009,0,0,20.8,39.4,19.3,38.8,38,79
30/10/2009,10.7,0,22.6,34,21.1,32.2,51,81
31/10/2009,0,0,18.9,35.2,18.2,33.8,46,83
01/11/2009,0,0,19.7,34.4,18.3,33.1,53,77
02/11/2009,0,0,19.4,35.1,18.4,33.7,51,73
03/11/2009,0,0,21.6,37.8,20,36.7,40,83
04/11/2009,0,0,20,36.3,18.3,35.1,44,86
05/11/2009,0,0,19.6,38.6,17.7,38.3,35,79
06/11/2009,0,0,20.1,39.8,18.4,38.5,30,71
07/11/2009,0,0,21.8,39.6,19.4,39,33,70
08/11/2009,0,0,20.8,38.9,18.6,38.3,33,72
09/11/2009,0,0,21.3,41.7,19.6,41.2,24,74
10/11/2009,2.7,0,24,43.4,24,42.5,30,67
11/11/2009,0,0,24.6,39.9,23.3,37.5,41,67
12/11/2009,16.5,0,24.2,41.1,23.7,40.6,40,73
13/11/2009,0,0,25.1,29,24.1,29.4,73,71
14/11/2009,0,0,23.5,37.6,22.5,37.6,51,71
15/11/2009,1.1,0,25,35.4,23.9,36.7,53,76
16/11/2009,0,0,24.3,35.9,23.7,34.5,48,89
17/11/2009,48.5,55,20.2,34,19.3,32.7,55,82
18/11/2009,0,0,17.2,28.6,16.7,27.1,67,72
19/11/2009,0,0,16.4,36.3,15.6,35.7,47,69
20/11/2009,20,10.5,20.1,32.8,19.1,31.2,61,71
21/11/2009,4.8,22.5,21.2,28.8,20.4,29.3,79,75
22/11/2009,1.1,0,21.5,30.1,21.4,29.6,82,71
23/11/2009,5.5,15.5,21.6,28,21,27.1,84,74
24/11/2009,0,0,20.5,30.3,19.8,30.1,67,76
25/11/2009,0,0,17.2,31.5,17.3,31.2,54,71
26/11/2009,0,0,17.8,34.2,17.4,34.1,55,68
27/11/2009,0,0,22.5,30.7,21.7,27.7,64,65
28/11/2009,6.8,0,21.1,34.6,20.5,31.9,55,71
29/11/2009,0,2,22.2,34.2,21.4,30.7,55,70
30/11/2009,0,28,23.2,35.8,21.8,34,49,69
01/12/2009,0,0,22.9,37,22.1,33.9,50,78
02/12/2009,0,2.5,23.4,36.6,22.1,34.4,55,73
03/12/2009,0,0,24.2,31.3,23,28.8,67,74
04/12/2009,0,2.3,23.4,31.7,22.5,30.8,68,78
05/12/2009,42,52.6,23.2,31.9,22.6,31,72,74
06/12/2009,1.2,20.1,21.9,26.6,21.4,28.8,90,76
07/12/2009,14.5,3,21.1,28.5,20.6,28.6,78,73
08/12/2009,0,0,20.7,31.9,20.2,31.9,69,72
09/12/2009,0.3,0,22.3,29.2,21.7,29.3,76,75
10/12/2009,16.9,1.5,21.7,29.2,21.5,28.9,71,76
11/12/2009,10.3,27,22.3,28.4,21.6,26.9,82,82
12/12/2009,0,1,21.8,26.9,21.2,26.3,84,74
13/12/2009,5.6,14,20.4,28.3,20.3,28.1,75,67
14/12/2009,0,0,20.1,25.6,19,25.1,84,73
15/12/2009,0,0,18.1,28.4,17.6,27.7,72,67
16/12/2009,0,0,18,32.4,17.2,31.9,58,73
17/12/2009,2.8,0,21.4,35.1,21.5,34.7,51,65
18/12/2009,0,0,23,34.4,22.4,33.3,54,63
19/12/2009,0,0,23.2,30.8,22.6,31.7,63,63
20/12/2009,0.5,13,22.9,29.9,22.4,29.4,66,58
21/12/2009,31.4,1.2,21.5,31.7,20.9,33.3,65,53
22/12/2009,0.5,0,21.5,26.9,21.2,26.6,78,64
23/12/2009,0,36.2,20.7,32.1,20.6,32.6,57,72
24/12/2009,1.1,3.4,21.9,31.9,21,31.2,62,78
25/12/2009,24.6,0,22.6,29.7,21.6,27.4,69,74
26/12/2009,3.1,0,20.6,29.7,19.8,30.3,73,81
27/12/2009,0,7,21.4,31.8,21.5,29.8,67,84
28/12/2009,45.2,5.7,21.8,27.7,21.8,27.1,82,91
29/12/2009,1.3,0,21.2,29.1,21.9,28.1,77,85
30/12/2009,2.8,1.5,21.3,28.1,21.5,26.8,78,95
31/12/2009,0,0,22,31.2,21.5,31.3,73,81
01/01/2010,0,0,21.1,31.9,20.8,31.3,67,88
02/01/2010,0,0,21.8,35,21.1,34.7,58,81
03/01/2010,0,0,21.7,33.8,21.4,33.8,62,73
04/01/2010,0,0,22.7,33.6,22.2,33.1,61,77
05/01/2010,0.8,0,22.1,34.5,21.5,34.6,62,79
06/01/2010,0,9,22.2,30.7,21.5,30.1,68,72
07/01/2010,0,19.6,20,31.8,19.2,32,63,69
08/01/2010,0,0,20.1,34,19.6,33.3,51,67
09/01/2010,0,0,21.8,25.1,20,26.5,68,91
10/01/2010,0,0,19.5,34.8,18.6,33.9,50,79
11/01/2010,0,0,20.9,35.2,20.6,35.1,53,78
12/01/2010,0.9,0,22.3,36.1,21.3,35.8,49,76
13/01/2010,0,0,21.6,36.1,20.9,34.8,50,80
14/01/2010,0,0,21.4,35.1,20.5,32.5,55,76
15/01/2010,0.1,0,22.8,31,21.8,28.8,78,78
16/01/2010,0.2,11,22.5,32.3,22,30.1,72,72
17/01/2010,4.5,1.2,22.7,33.4,22.4,32.1,65,71
18/01/2010,8.5,11.1,21.3,33.9,20.4,32.2,58,72
19/01/2010,0,1.4,20.6,33.8,20.4,32.2,58,64
20/01/2010,3.6,19,22.1,34.7,21.5,33.3,58,75
21/01/2010,18.8,27.8,22.1,29.3,21.2,29.5,71,67
22/01/2010,0,0,20,33.3,20.5,32.1,59,72
23/01/2010,0.8,3.9,20.1,37.5,19.6,35.6,41,65
24/01/2010,0,0,22.1,39.1,21.4,35.7,43,71
25/01/2010,0,0,24.1,31.8,22.7,31.5,64,70
26/01/2010,0,1.2,23.2,35.8,22.7,32.1,52,61
27/01/2010,0,1.1,22,36.9,21.5,35.2,54,60
28/01/2010,0.4,0.6,23.2,30.2,21.9,30.5,73,58
29/01/2010,24,18.6,22.7,30.6,22.3,27.3,73,53
30/01/2010,63.4,43.3,22.6,27.9,22,27.2,84,65
31/01/2010,8.7,12.2,22.7,29.4,22.4,27.5,82,68
01/02/2010,21,9.5,22.2,30.5,21.7,29.7,72,59
02/02/2010,9.5,24.9,22.5,30.6,21.9,29.1,75,63
03/02/2010,0.9,0,22.3,27.2,21.7,27.2,86,68
04/02/2010,0,0,22.6,29.7,22.4,28.8,79,88
05/02/2010,10.2,6.7,21.7,30.5,21.2,29.9,76,87
06/02/2010,0,0,21.1,32.2,20.6,30.8,71,87
07/02/2010,0,0,20.1,32.7,19.6,31.2,66,87
08/02/2010,0,0,19.2,32.2,18.6,30.9,63,79
09/02/2010,2.2,0,20.1,28.7,19.7,28.7,80,71
10/02/2010,0,12.1,21.4,27.4,21,27.6,78,69
11/02/2010,0,29.5,20,33.3,20.5,31.9,64,65
12/02/2010,0,0,22.3,33.2,21.9,32.7,65,74
13/02/2010,0,0,23.6,32.1,23.1,29.8,69,70
14/02/2010,0,17.1,23.4,31.6,23.1,29.5,74,73
15/02/2010,0.4,0,22.9,29.3,22.3,27.4,82,72
16/02/2010,7,1,22.4,29.1,21.8,27.6,84,83
17/02/2010,1,0,22.5,30.1,22,28.6,75,77
18/02/2010,0,6,23.1,27.6,22.4,27,87,68
19/02/2010,37.1,60.5,23.1,26,22.5,25.7,96,74
20/02/2010,1.3,0,22.8,25.6,22.2,25.2,96,74
21/02/2010,11.4,10,22.3,25.8,21.9,25.4,95,72
22/02/2010,15,49,22.4,26.6,22,26.1,94,74
23/02/2010,6.2,53,21.7,26.3,21.6,25.8,93,81
24/02/2010,15.1,3.5,21.9,25.6,21.8,25.4,95,82
25/02/2010,17,82,22,28.1,21.4,27.1,87,80
26/02/2010,2,8,22.3,28.1,21.5,26.7,85,84
27/02/2010,7.3,8.5,22.3,29.6,21.5,27.1,85,83
28/02/2010,17,27.8,22.3,25,21.5,24.9,96,87
01/03/2010,1.2,4.6,21.9,25.7,21.2,24.9,95,85
02/03/2010,3.4,65,21.4,27.4,21,26.1,90,74
03/03/2010,0.2,2.8,21.1,25.9,20.8,25.5,89,72
04/03/2010,2,0,20.7,26.1,20.1,25.4,91,84
05/03/2010,0,2.1,20.3,25.9,19.5,25.4,90,79
06/03/2010,0,3.2,19.1,27,18.3,26,85,75
07/03/2010,0,2.7,19.2,26.7,18.8,25.9,88,83
08/03/2010,0,0,20.2,26.9,19.7,26.2,87,83
09/03/2010,0,0,19.9,27.8,19.7,26.9,83,77
10/03/2010,0,0,19.7,29.6,19.9,29,79,74
11/03/2010,0,0,21.3,29.7,21.3,28.8,83,69
12/03/2010,0,0,21.9,30,22,28.9,82,68
13/03/2010,0,0,20.7,30.4,21.5,29.8,82,66
14/03/2010,0,0,21.4,29.1,21.2,28.9,84,71
15/03/2010,0,3.5,21.7,27.9,21.3,27.2,89,71
16/03/2010,0,0,21.3,27.5,20.8,26.9,88,73
17/03/2010,0,0,21.1,28.8,20.5,28.7,86,68
18/03/2010,22.4,42.2,20.7,27.4,20.3,26.3,86,65
19/03/2010,0,0,20,26.8,19,26.1,82,71
20/03/2010,0.4,0,19.7,27,19.3,26.6,85,72
21/03/2010,0,0,20.4,27.2,20,26.7,92,81
22/03/2010,0,3.5,19.8,27.3,19.3,26.4,83,80
23/03/2010,3.8,1.5,19.5,29,19.8,27.9,77,72
24/03/2010,0,0,20.5,27.3,20.4,26.6,86,74
25/03/2010,0,0,20.7,28.6,20.5,27.7,85,66
26/03/2010,17,17.4,20.4,29.6,20.3,29,80,68
27/03/2010,0,0,21.6,29.2,21.1,28.4,85,68
28/03/2010,8.1,5.5,19.9,29.4,20,28.4,82,68
29/03/2010,0,19.9,21.3,27.8,21.3,26.4,91,78
30/03/2010,0,0,21.8,27.4,21.5,27.5,88,81
31/03/2010,37.5,20.6,21,28.7,20.8,28.2,87,77
01/04/2010,0,30,21.3,28.2,20.8,27.7,88,73
02/04/2010,16,8,21.7,27.7,21.3,27.1,86,71
03/04/2010,14.5,3.4,21.5,28.1,21,27.2,90,82
04/04/2010,6,12.2,21.2,29.2,20.9,27.8,83,80
05/04/2010,24.9,4.4,21.4,28.5,21.1,27.1,87,71
06/04/2010,0,0,21.6,28.2,21,27.5,85,67
07/04/2010,0,0,21.3,29,21.8,28.5,83,68
08/04/2010,0,0,21.8,29.7,21.7,28.8,82,72
09/04/2010,0,0,22.1,28.8,21.3,28.1,87,66
10/04/2010,0,0,21.1,29.4,21.4,28.2,86,70
11/04/2010,0,5.4,21.3,27.4,20.8,27.1,88,80
12/04/2010,0,4.3,20,26.1,19.7,26,91,85
13/04/2010,0,1,18.4,25.6,18.3,24.7,86,82
14/04/2010,0.2,0,19.1,27.1,18.7,26.4,85,84
15/04/2010,0,0,20.4,27.1,19.7,26.7,87,85
16/04/2010,0,45.5,19.6,28,19.7,26.5,84,84
17/04/2010,32.5,1.6,19.3,29.2,19.7,28,83,80
18/04/2010,0,0,20.3,29.3,20.5,28.3,80,78
19/04/2010,0,0,20.5,30.2,21.1,29,78,74
20/04/2010,0,0,20.8,30.6,21.2,29.7,80,76
21/04/2010,0,0.7,20.3,28.8,20.7,28,86,79
22/04/2010,1.3,0,21.1,27.5,20.9,26.8,88,85
23/04/2010,0,1.6,20.4,23.2,20.4,22.7,96,89
24/04/2010,1.4,9.6,19.2,24.9,19.5,24.8,94,85
25/04/2010,0.7,2.6,18.1,23.8,18.1,23.3,94,80
26/04/2010,0,1.5,17.7,24.5,17.5,24.1,89,80
27/04/2010,0,0,18.4,25.9,18,25.4,87,81
28/04/2010,0.2,0,18.6,26.9,18.6,26.4,88,81
29/04/2010,0,0.1,19.5,27.2,19.5,26.4,88,86
30/04/2010,0,0,19,26.2,18.3,25.2,85,85
01/05/2010,0,0,17.3,25.8,16.8,24.8,81,89
02/05/2010,0,0,16.5,24.7,16.5,23.8,81,88
03/05/2010,0,0,14.3,26.3,15.5,25.3,77,83
04/05/2010,0,0,16.1,27.7,15.9,26.5,76,82
05/05/2010,0,0,17.4,29.4,17.7,28.6,70,87
06/05/2010,0,0,18.8,29.6,19.1,28.8,75,82
07/05/2010,0,0,18,28.8,18.1,28,76,87
08/05/2010,0,0,17.2,27.2,17.3,26.5,77,88
09/05/2010,0,0,15.5,26.6,16.9,25.6,74,91
10/05/2010,0,0,14.8,27.4,14.9,26.5,70,87
11/05/2010,0,0,16.2,28.1,17.3,27,66,89
12/05/2010,0,0,17.1,28.5,17.9,27.7,67,79
13/05/2010,0,0,16.8,27.4,17.7,26.7,76,88
14/05/2010,0,0,18.3,25.6,18.1,25.1,84,87
15/05/2010,0,0,17.2,25.4,16.7,24.6,79,91
16/05/2010,0,0.1,15.5,24.4,16.1,23.5,83,89
17/05/2010,0,1,16.8,24.1,17,23,87,88
18/05/2010,0,1.1,15.5,24.3,15.8,23,82,80
19/05/2010,0,0,16.4,24.5,16.4,23.6,86,83
20/05/2010,0,0,14.5,25.6,14.9,25.2,76,82
21/05/2010,0,0,16,25.4,17.2,24.5,78,71
22/05/2010,0,0,14.8,26.2,15.7,24.9,78,72
23/05/2010,0,0,15.7,26.3,16,25.5,81,81
24/05/2010,0,0,15.9,25.8,16.1,24.9,76,92
25/05/2010,0,0,16,27.1,16.1,26.1,71,87
26/05/2010,0,0,16.1,27.1,16.2,26.4,73,85
27/05/2010,0,0,17.2,27.3,16.9,26.1,76,81
28/05/2010,0,0,19.5,28,19.3,26.5,77,82
29/05/2010,0,0,19.7,30.4,19.3,28.7,63,89
30/05/2010,0,0,17,25.9,17.1,25,82,84
31/05/2010,0,2.1,16.2,23.1,16,22.1,84,73
01/06/2010,0,0,13.3,23.9,14.1,23.3,73,70
02/06/2010,0,0,13.6,23.4,13.6,22.5,70,77
03/06/2010,0,0,12.2,23.7,12.4,22.7,65,77
04/06/2010,0,0,11.9,23.4,13.3,22.5,77,87
05/06/2010,0,0,13.8,24.5,14,23.6,69,80
06/06/2010,0,0,13.6,24.2,13.7,22.9,64,79
07/06/2010,0,0,12.2,24.6,13.3,23.7,72,84
08/06/2010,0,0,13.8,27.4,15.5,26.1,68,85
09/06/2010,0,0,15.3,28.6,15.2,27.4,65,78
10/06/2010,0,0,16.8,28.1,16.7,27.1,66,80
11/06/2010,0,0,17.7,19.8,17.4,19.3,95,89
12/06/2010,0,0,16.1,26.4,16.1,25.4,74,81
13/06/2010,0,0,16.6,27.7,16.9,26.8,66,84
14/06/2010,0,0,16,28,16.4,26.8,63,78
15/06/2010,0,0,16.6,29.3,16.4,27.9,69,86
16/06/2010,0,0,16.8,28,16.8,27.7,62,80
17/06/2010,0,4.2,14.6,23.3,14.7,22.1,79,72
18/06/2010,0,0.9,14.3,21.3,14,20.4,84,77
19/06/2010,0,0,13.6,23.7,12.3,22.7,69,76
20/06/2010,0,0,14.2,22.7,13.9,22.2,73,78
21/06/2010,0,3.5,12,22.8,12.9,22.1,77,71
22/06/2010,0,0,11,24.5,11.9,23.9,70,78
23/06/2010,0,0,13.8,26,14.3,25.4,74,83
24/06/2010,0,0,15.4,24.8,15.7,24.2,78,76
25/06/2010,0,0,14.7,24.1,13.7,23.6,68,82
26/06/2010,0,0,12.5,24.2,12.9,23.6,68,79
27/06/2010,0,0,12.9,24.8,13.8,24.2,65,75
28/06/2010,0,0,13.3,22.9,13.1,22.2,76,74
29/06/2010,0,0,14.4,23,14.1,22.5,80,75
30/06/2010,0,0,14.6,24.1,14.6,23.4,79,68
01/07/2010,0,0,14.9,24.9,14.9,24.5,70,75
02/07/2010,0,2.4,14.3,23.9,14.4,23,77,84
03/07/2010,0,3,15.1,22.7,14.9,20.9,81,85
04/07/2010,0,0,15.1,23.4,14.6,22.7,79,77
05/07/2010,0,0,14.7,24.2,14.9,23.6,68,73
06/07/2010,0,0,14.6,24.4,14.3,23.7,69,77
07/07/2010,0,0,12.3,23.2,12.7,22.2,74,84
08/07/2010,0,3.6,14.1,23.6,13.6,22.8,66,83
09/07/2010,0,0,13.2,24.9,12.7,24,65,83
10/07/2010,0,0,12.7,26.8,13.3,25.6,66,85
11/07/2010,0,0,14.3,29.1,15,28.2,57,83
12/07/2010,0,0,16.9,30.8,16.3,29.8,48,81
13/07/2010,0,4,15.2,26.3,14.6,25.6,65,69
14/07/2010,0.9,0,14.5,23.7,14.2,22.8,75,74
15/07/2010,0,0,14.6,26.7,13.7,25.8,61,80
16/07/2010,0,0,13.8,27.9,13.8,27.2,52,78
17/07/2010,0,0,15,28.2,14.9,27.5,51,68
18/07/2010,0,0,16.1,25.5,15.4,24.8,67,76
19/07/2010,0,0,12.3,25.7,12,24.8,63,74
20/07/2010,0,0,15.1,26.2,14.9,25.8,67,77
21/07/2010,0,0,14.6,26.7,14.7,26.6,67,73
22/07/2010,0,0,15.6,26,15.5,25.3,70,72
23/07/2010,0,1.5,15.5,25.9,14.9,24.9,70,70
24/07/2010,2.5,0,14.6,28.6,14.8,28,65,74
25/07/2010,0,0,16.4,28,15.8,27.1,64,81
26/07/2010,0,0,17.6,27.6,16.7,27,65,81
27/07/2010,0,0,15.7,28.3,15.6,27.9,62,78
28/07/2010,0,0,15.1,23.6,15.6,23.1,66,86
29/07/2010,0,0,15.7,27.7,14.6,26.9,56,77
30/07/2010,0,0.9,12.6,24.8,12.6,22.6,67,70
31/07/2010,2.6,7.9,15,25.2,14.6,23.5,75,72
01/08/2010,0,0,15,25.4,14.3,24.3,68,74
02/08/2010,0,0,12.6,26.8,12.4,26.1,59,78
03/08/2010,0,0,14.6,28.3,14.9,27.1,64,78
04/08/2010,0,0,15.4,27.4,14.5,26.5,64,73
05/08/2010,0,0,14.5,29.1,13.9,28.3,60,71
06/08/2010,0,0,14.8,30,14.3,29.4,56,75
07/08/2010,0,0,14.4,28.1,14,27.1,57,79
08/08/2010,0,0,15.4,29.4,14.7,28.8,61,83
09/08/2010,0,0,16.3,32.2,15.4,31.1,51,81
10/08/2010,0,9.3,18,32.4,17,31.4,47,85
11/08/2010,0,2.5,14.6,22.3,13,21.2,73,84
12/08/2010,0,3.1,12.5,22,11.2,20.8,66,79
13/08/2010,0,0.6,12.8,23.6,12.5,22.3,67,73
14/08/2010,0,0,11.4,25.6,11.4,24.4,56,69
15/08/2010,0,0,11.6,28.9,11.1,28.2,49,70
16/08/2010,0,0,13,29.9,12.6,29.6,39,72
17/08/2010,0,0,10.7,27.7,10,27.1,50,69
18/08/2010,0,0,12,29.6,11.9,28.6,53,65
19/08/2010,0,0,13.8,32.9,13.6,32.4,40,62
20/08/2010,0,0,16.4,32.8,15.6,31.9,33,63
21/08/2010,0,0,14.3,29.1,13.7,28.4,56,63
22/08/2010,0,0,13.8,32.5,13.4,31.9,45,68
23/08/2010,0,0,15.6,33.7,14.7,33.1,37,81
24/08/2010,0,0,15.1,30.6,14.8,30.2,49,76
25/08/2010,0,0,14.3,29.3,14,28.5,60,82
26/08/2010,0,0,16.6,30.7,15.7,29.7,58,78
27/08/2010,0,0,16.4,33.4,15.7,32.9,48,79
28/08/2010,0,0,15.7,33.5,14.6,33.2,46,83
29/08/2010,0,0,16.5,33.5,16.4,33,50,84
30/08/2010,0,0,15.9,32.2,15.9,31.8,49,86
31/08/2010,0,0,15.7,33.7,15.3,33.3,46,78
01/09/2010,0,0,17.9,36,16.7,35.4,45,83
02/09/2010,0,0,19.1,37.2,18.5,36.4,38,84
03/09/2010,0,0,21.2,37.9,20.4,37.2,36,80
04/09/2010,0,0,20.1,33.9,19.1,33.6,47,75
05/09/2010,0,0,18,36.2,17.3,35.8,40,78
06/09/2010,0,0,16.7,33.4,15.4,33,43,77
07/09/2010,0,0,15.4,32.4,14.1,32,43,71
08/09/2010,0,0,14.8,32.4,13.4,31.8,41,75
09/09/2010,0,0,15,34.8,14.7,34,42,78
10/09/2010,0,0,17.3,35.5,17.1,34.8,34,79
11/09/2010,0,0.6,16,30.6,15.1,30.1,56,77
12/09/2010,0,0,17.3,29.7,16.5,29,58,74
13/09/2010,0,0,14.6,32.7,13.1,32.6,41,76
14/09/2010,0,0,14.4,36.2,13.6,35.2,38,73
15/09/2010,0,0,17.1,38.1,16.2,37,33,75
16/09/2010,0,0,20.6,39.9,19.5,38.7,29,73
17/09/2010,0,0,19.6,35.9,18.4,35.3,30,70
18/09/2010,0,0,16.9,34.4,16.6,33.7,44,76
19/09/2010,0,0,18,39.3,16.9,37.7,30,79
20/09/2010,0,0,19.6,40.1,18.2,39,29,78
21/09/2010,0,0,19.9,40.6,18.6,38.6,26,71
22/09/2010,0,0,20.4,40.7,19.3,38.7,22,74
23/09/2010,0,0,20.4,38.8,19.7,37.4,24,69
24/09/2010,0,0,19.1,37.5,17.9,36.4,34,72
25/09/2010,0,0,19.8,37.9,18.3,36.8,31,68
26/09/2010,0,0,18,37.2,17,37.3,30,69
27/09/2010,0,0,19.4,39.9,18.7,38.2,31,74
28/09/2010,0,0,20.6,33.6,19.6,33.6,53,75
29/09/2010,0,0,18.7,32.8,17.5,32.1,50,69
30/09/2010,0,0,17.7,34.5,17,34,46,71
01/10/2010,0,0,19.2,38.4,18.2,36.5,37,77
02/10/2010,0,0,22.1,40.6,20.1,39.2,28,69
03/10/2010,0,0,21.7,41.7,20.3,40.3,25,71
04/10/2010,0,0,21.5,40.9,20.1,39.8,27,74
05/10/2010,0,0,20.7,37,19.3,36.4,41,81
06/10/2010,0,0,19.7,36.8,18.1,35.9,36,82
07/10/2010,0,0,19.1,35.9,17.8,35.1,45,84
08/10/2010,0,0,19.6,36.7,18.8,35.9,44,78
09/10/2010,0,0,19.9,38.5,18.7,38.3,35,80
10/10/2010,0,0,19.7,42.3,19,41.5,28,81
11/10/2010,0,0,24.1,44,23.7,42.4,24,83
12/10/2010,0,0,24.9,45.2,23.9,43.5,20,73
13/10/2010,0,0,24.3,43.3,23.3,42.4,23,75
14/10/2010,0,0,21.8,43,21.1,41.3,28,72
15/10/2010,0,0,23.7,43.6,22.8,40.6,21,76
16/10/2010,0,1,22.7,42.5,21.9,41.3,37,71
17/10/2010,0,0,20.5,30.4,20.4,30.3,73,76
18/10/2010,11.6,0,20.8,33.5,20.3,34.2,62,88
19/10/2010,0,0,19.1,38,18.8,36.2,49,89
20/10/2010,0,0,20.9,37.5,20.1,35.1,44,80
21/10/2010,0,0.7,21.6,39.6,20.5,37.9,38,78
22/10/2010,0,0,22.5,40.2,22,38.3,39,76
23/10/2010,0,0,23.9,41.7,23.2,40.5,32,80
24/10/2010,0,0,24.8,43.1,25.2,40,30,85
25/10/2010,0,0,25.7,45.7,24.5,42.9,25,83
26/10/2010,0,0,26.4,44.3,25,43.3,29,83
27/10/2010,0,0,23.9,35.5,22.3,36.8,48,74
28/10/2010,0,0,22.1,41,20.5,40.7,37,71
29/10/2010,0,0,24.8,43.3,23.9,42,31,74
30/10/2010,0.6,6.5,24.1,43.2,23.1,41.9,38,71
31/10/2010,6.4,0,23.6,34.8,21.9,35.3,48,75
01/11/2010,0,0,21.8,38.4,20.3,38.3,40,76
02/11/2010,0,0,21.9,39.2,20.8,37.7,40,75
03/11/2010,0,34.9,23.2,42.8,22.4,37.2,40,82
04/11/2010,0,0,22.6,43.5,21,40.7,30,84
05/11/2010,0,0,25.5,45.2,23.7,42.8,27,84
06/11/2010,0,0,25.3,44.1,23.9,42.4,35,73
07/11/2010,0,0,23.8,35.3,23.1,35,61,78
08/11/2010,0,0,21.9,33.7,20.9,31.9,58,83
09/11/2010,0,0,22.4,39.4,21.8,37.4,41,82
10/11/2010,0,0,24.5,40.7,23.5,38.2,35,83
11/11/2010,0,0,24,35.5,23.4,35.6,51,79
12/11/2010,0,0,22.6,39.7,22.1,38.6,41,75
13/11/2010,0,0,25.1,39.3,23.9,37.7,38,76
14/11/2010,0,0,25.1,41.2,23.1,40.3,30,77
15/11/2010,0,0,22.3,36.9,21.4,36.1,45,75
16/11/2010,0,0,22.3,37.7,21.2,36.7,44,73
17/11/2010,0,0,22.2,40.9,21.2,39.5,35,79
18/11/2010,0.7,0,23.3,33.4,22,29.8,56,76
19/11/2010,2.5,0,21.4,36,20.6,31.7,57,72
20/11/2010,9.7,7.3,21.9,33.3,20.6,32.6,62,69
21/11/2010,0,0,21.8,38.6,21.4,34.2,47,76
22/11/2010,0,0.6,21.6,38.2,19.7,34.4,44,77
23/11/2010,0.2,0.7,23.2,35.1,21.3,32.9,47,73
24/11/2010,4.7,83.3,22.3,40,20.4,36.6,40,72
25/11/2010,0,0,22.9,34.3,21,31.5,57,73
26/11/2010,0,0,22.2,30.6,21.4,30.1,72,75
27/11/2010,0,0,20.5,35.8,19.8,36.3,54,71
28/11/2010,0,0,22.8,33.6,22.6,31.9,59,76
29/11/2010,5.4,0,22.3,40,21,37.1,48,83
30/11/2010,70.2,35.7,22.6,29.4,21.2,30.8,72,79
01/12/2010,64.9,14.9,21.2,31.4,20.7,33.1,67,80
02/12/2010,0,0,21.7,36.2,21.2,32.4,51,71
03/12/2010,0.7,11.5,22.9,39.5,21.4,37.2,47,67
04/12/2010,0,0,24,33.4,23.4,32.8,56,66
